sku,nombre,marca,categoria,precio_venta,precio_regular,tiene_precio_oh,descuento_pct,url_producto,url_imagen,fecha_extraccion
queso-parmesano-rallado-laive-paquete-35g,Queso Parmesano Rallado LAIVE Paquete 35g,LAIVE,quesos-fiambres,4.5,4.6,False,2.17,https://www.plazavea.com.pe/queso-parmesano-rallado-laive-paquete-35g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-cottage-plusa-paquete-225g,Queso Cottage PLUSA Paquete 225g,PLUSA,quesos-fiambres,10.9,11.5,False,5.22,https://www.plazavea.com.pe/queso-cottage-plusa-paquete-225g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-mozzarella-en-bola-gloria-paquete-250g,Queso Mozzarella en Bola GLORIA Paquete 250g,GLORIA,quesos-fiambres,13.5,13.5,False,0.0,https://www.plazavea.com.pe/queso-mozzarella-en-bola-gloria-paquete-250g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-edam-sin-lactosa-laive-paquete-440g,Queso Edam sin Lactosa LAIVE Paquete 440g,LAIVE,quesos-fiambres,21.9,24.5,False,10.61,https://www.plazavea.com.pe/queso-edam-sin-lactosa-laive-paquete-440g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
pack-hot-dog-s--suiza-paquete-600g,Pack Hot Dog Ahumado SALCHICHERÍA SUIZA Paquet...,SALCHICHERÍA SUIZA,quesos-fiambres,11.2,14.9,False,24.83,https://www.plazavea.com.pe/pack-hot-dog-s--suiza-paquete-600g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-fresco-pasteurizado-light-bells-paquete-300g-pv,Queso Fresco Pasteurizado Light BELL'S Paquete...,BELL'S FRESCOS,quesos-fiambres,10.5,10.5,True,0.0,https://www.plazavea.com.pe/queso-fresco-pasteurizado-light-bells-paquete-300g-pv/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
pack-mixto-queso-edamjamon-americano-laive-paquete-300g,Pack Mixto Queso Edam + Jamón Pizzero LAIVE 30...,LAIVE,quesos-fiambres,10.5,13.9,False,24.46,https://www.plazavea.com.pe/pack-mixto-queso-edamjamon-americano-laive-paquete-300g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-edam-laive-sin-lactosa-paquete-180g,Queso Edam LAIVE Sin Lactosa Paquete 180g,LAIVE,quesos-fiambres,10.9,12.9,False,15.5,https://www.plazavea.com.pe/queso-edam-laive-sin-lactosa-paquete-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
hot-dog-suiza-paquete-200g,Hot Dog Ahumado SALCHICHERÍA AHUMADO Paquete 2...,SUIZA,quesos-fiambres,5.3,5.9,True,10.17,https://www.plazavea.com.pe/hot-dog-suiza-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
jamon-pizzero-braedt-tamano-familiar-empaque-480g,Jamón Pizzero BRAEDT Paquete 480g,BRAEDT,quesos-fiambres,10.9,12.9,True,15.5,https://www.plazavea.com.pe/jamon-pizzero-braedt-tamano-familiar-empaque-480g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-mozzarella-para-pizza-bells-seleccion-bolsa-250g,Queso Mozzarella para Pizza BELL'S SELECCIÓN P...,BELL'S SELECCIÓN,quesos-fiambres,10.5,10.9,False,3.67,https://www.plazavea.com.pe/queso-mozzarella-para-pizza-bells-seleccion-bolsa-250g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-gouda-braedt-paquete-180g,Queso Gouda BRAEDT Paquete 180g,BRAEDT,quesos-fiambres,9.8,11.0,False,10.91,https://www.plazavea.com.pe/queso-gouda-braedt-paquete-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-alemania.png,2026-09-16 21:19:21
queso-crema-philadelphia-brick-original-caja-180g,Queso Crema PHILADELPHIA Brick Original Paquet...,PHILADELPHIA,quesos-fiambres,10.5,13.5,False,22.22,https://www.plazavea.com.pe/queso-crema-philadelphia-brick-original-caja-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-estados_unidos.png,2026-09-16 21:19:21
salchicha-huachana-braedt-paquete-150g,Salchicha Huachana BRAEDT Paquete 150g,BRAEDT,quesos-fiambres,4.9,6.5,False,24.62,https://www.plazavea.com.pe/salchicha-huachana-braedt-paquete-150g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
jamon-crocante-casa-europa-paquete-200g,Jamón Crocante CASA EUROPA Paquete 200g,CASA EUROPA,quesos-fiambres,12.9,18.4,False,29.89,https://www.plazavea.com.pe/jamon-crocante-casa-europa-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
salchicha-de-huacho-casa-europa-paquete-150g,Salchicha de Huacho CASA EUROPA Paquete 150g,CASA EUROPA,quesos-fiambres,6.5,7.5,False,13.33,https://www.plazavea.com.pe/salchicha-de-huacho-casa-europa-paquete-150g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
tocino-ahumado-casa-europa-paquete-200g,Tocino Ahumado CASA EUROPA Paquete 200g,CASA EUROPA,quesos-fiambres,18.9,18.9,False,0.0,https://www.plazavea.com.pe/tocino-ahumado-casa-europa-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
chorizo-parrillero-precocido-braedt-paquete-500g,Chorizo Parrillero Precocido BRAEDT Paquete 50...,BRAEDT,quesos-fiambres,13.5,15.7,True,14.01,https://www.plazavea.com.pe/chorizo-parrillero-precocido-braedt-paquete-500g/p,https://vivanda.vteximg.com.br/arquivos/Sodio_saturadas.png?v=123,2026-09-16 21:19:21
jamon-ingles-otto-kunz-paquete-200g,Jamón Inglés OTTO KUNZ Paquete 200g,OTTO KUNZ,quesos-fiambres,12.9,14.9,False,13.42,https://www.plazavea.com.pe/jamon-ingles-otto-kunz-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
pate-de-pollo-san-fernando-paquete-100g,Paté de Pollo SAN FERNANDO Paquete 100g,SAN FERNANDO,quesos-fiambres,2.99,3.9,False,23.33,https://www.plazavea.com.pe/pate-de-pollo-san-fernando-paquete-100g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
pack-mixto-jamon-pizzero-s--suizaqueso-edam-paquete-279g-20570345,Pack Mixto Jamón Pizzero S. SUIZA + Queso Edam...,SALCHICHERÍA SUIZA,quesos-fiambres,10.5,11.5,False,8.7,https://www.plazavea.com.pe/pack-mixto-jamon-pizzero-s--suizaqueso-edam-paquete-279g-20570345/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-parmesano-rallado-gloria-paquete-35g,Queso Parmesano Rallado GLORIA Paquete 35g,GLORIA,quesos-fiambres,4.5,4.7,False,4.26,https://www.plazavea.com.pe/queso-parmesano-rallado-gloria-paquete-35g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-fundido-cheddar-gloria-paquete-136g-20565198,Queso Fundido Cheddar GLORIA Paquete 136g,GLORIA,quesos-fiambres,7.2,7.2,False,0.0,https://www.plazavea.com.pe/queso-fundido-cheddar-gloria-paquete-136g-20565198/p,https://vivanda.vteximg.com.br/arquivos/Sodio_saturadas.png?v=123,2026-09-16 21:19:21
queso-edam-laminado-bells-frescos-paquete-440g,Queso Edam en Tajadas BELL'S FRESCOS Paquete 4...,BELL'S FRESCOS,quesos-fiambres,18.5,19.5,False,5.13,https://www.plazavea.com.pe/queso-edam-laminado-bells-frescos-paquete-440g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-chile.png,2026-09-16 21:19:21
queso-gouda-braedt-tamano-familiar-paquete-440g,Queso Gouda BRAEDT Tamaño Familiar Paquete 440...,BRAEDT,quesos-fiambres,20.6,23.5,False,12.34,https://www.plazavea.com.pe/queso-gouda-braedt-tamano-familiar-paquete-440g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-alemania.png,2026-09-16 21:19:21
jamon-de-pais-casa-europa-empaque-150g,Jamón de País CASA EUROPA Empaque 150g,CASA EUROPA,quesos-fiambres,8.5,11.9,False,28.57,https://www.plazavea.com.pe/jamon-de-pais-casa-europa-empaque-150g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
pack-mixto-jamon-pizza-y-queso-edam-otto-kunz-paquete-340g,Pack Mixto Jamón Pizza y Queso Edam OTTO KUNZ ...,OTTO KUNZ,quesos-fiambres,13.9,15.5,False,10.32,https://www.plazavea.com.pe/pack-mixto-jamon-pizza-y-queso-edam-otto-kunz-paquete-340g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
hot-dog-pollo-salchicheria-suiza-paquete-200g,Hot Dog Pollo SALCHICHERÍA SUIZA Paquete 200g,SALCHICHERÍA SUIZA,quesos-fiambres,4.9,4.9,False,0.0,https://www.plazavea.com.pe/hot-dog-pollo-salchicheria-suiza-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
pack-hot-dog-vienesa-s--alemana-paquete-250g500g,Pack Hot Dog Vienesa SALCHICHERÍA ALEMANA Paqu...,SALCHICHERÍA ALEMANA,quesos-fiambres,12.9,15.9,False,18.87,https://www.plazavea.com.pe/pack-hot-dog-vienesa-s--alemana-paquete-250g500g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
pack-jamonada-especial-suiza-paquete-400g,Pack Jamonada Especial SUIZA Paquete 400g,LAIVE,quesos-fiambres,10.3,11.9,True,13.45,https://www.plazavea.com.pe/pack-jamonada-especial-suiza-paquete-400g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
jamon-de-pavita-san-fernando-bolsa-200g,Jamón de Pavita SAN FERNANDO Bolsa 200g,SAN FERNANDO,quesos-fiambres,10.2,10.2,False,0.0,https://www.plazavea.com.pe/jamon-de-pavita-san-fernando-bolsa-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-edam-bonle-paquete-500g,Queso Edam BONLÉ Paquete 500g,BONLÉ,quesos-fiambres,23.9,23.9,False,0.0,https://www.plazavea.com.pe/queso-edam-bonle-paquete-500g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
jamon-de-pavo-braedt-paquete-480g,Jamón de Pavo BRAEDT Paquete 480g,BRAEDT,quesos-fiambres,20.5,20.5,False,0.0,https://www.plazavea.com.pe/jamon-de-pavo-braedt-paquete-480g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-mozzarella-braedt-paquete-180g,Queso Mozzarella BRAEDT Paquete 180g,BRAEDT,quesos-fiambres,9.9,10.99,False,9.92,https://www.plazavea.com.pe/queso-mozzarella-braedt-paquete-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-alemania.png,2026-09-16 21:19:21
tocino-ahumado-bells-seleccion-paquete-100g,Tocino Ahumado BELL'S SELECCIÓN Paquete 100g,BELL'S SELECCIÓN,quesos-fiambres,7.9,7.9,False,0.0,https://www.plazavea.com.pe/tocino-ahumado-bells-seleccion-paquete-100g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-fresco-bonle-x-k-g,Queso Fresco BONLÉ x kg,BONLÉ,quesos-fiambres,13.56,13.56,False,0.0,https://www.plazavea.com.pe/queso-fresco-bonle-x-k-g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:21
queso-fresco-gloria-sin-lactosa-x-k-g,Queso Fresco GLORIA Sin Lactosa x kg,GLORIA,quesos-fiambres,20.45,20.45,False,0.0,https://www.plazavea.com.pe/queso-fresco-gloria-sin-lactosa-x-k-g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
queso-fresco-laive-x-k-g,Queso Fresco LAIVE x kg,LAIVE,quesos-fiambres,10.77,11.37,False,5.28,https://www.plazavea.com.pe/queso-fresco-laive-x-k-g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
queso-fresco-sbelt-x-k-g,Queso Fresco SBELT x kg,LAIVE,quesos-fiambres,11.37,11.37,False,0.0,https://www.plazavea.com.pe/queso-fresco-sbelt-x-k-g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
queso-crema-delice-barra-190g,Queso Crema DELICE Barra 190g,DELICE,quesos-fiambres,8.9,10.9,False,18.35,https://www.plazavea.com.pe/queso-crema-delice-barra-190g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
pack-hot-dog-braedt-paquete-600g,Pack Hot Dog BRAEDT Paquete 600g,BRAEDT,quesos-fiambres,11.5,13.2,False,12.88,https://www.plazavea.com.pe/pack-hot-dog-braedt-paquete-600g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
chicharron-de-prensa-casa-europa-paquete-200g,Chicharrón de Prensa CASA EUROPA Paquete 200g,CASA EUROPA,quesos-fiambres,6.9,9.9,True,30.3,https://www.plazavea.com.pe/chicharron-de-prensa-casa-europa-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
queso-parmesano-bells-paquete-35g,Queso Parmesano BELL'S Paquete 35g,BELL'S FRESCOS,quesos-fiambres,3.8,3.8,False,0.0,https://www.plazavea.com.pe/queso-parmesano-bells-paquete-35g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-argentina.png,2026-09-16 21:19:47
jamon-de-pechuga-de-pavo-braedt-balance-paquete-200g,Jamón de Pechuga de Pavo BRAEDT Balance Paquet...,BRAEDT,quesos-fiambres,16.5,16.5,False,0.0,https://www.plazavea.com.pe/jamon-de-pechuga-de-pavo-braedt-balance-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
pack-salchicha-vienesa-otto-kunz-paquete-250g-paquete-500g,Pack Salchicha Vienesa OTTO KUNZ Paquete 250g ...,OTTO KUNZ,quesos-fiambres,10.79,15.4,False,29.94,https://www.plazavea.com.pe/pack-salchicha-vienesa-otto-kunz-paquete-250g-paquete-500g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
jamon-ingles-casa-europa,Jamón Inglés CASA EUROPA,CASA EUROPA,quesos-fiambres,11.22,16.47,False,31.88,https://www.plazavea.com.pe/jamon-ingles-casa-europa/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
salchicha-vienesa-ahumada-casa-europa-paquete-250g,Salchicha Vienesa Ahumada CASA EUROPA Paquete ...,CASA EUROPA,quesos-fiambres,6.5,10.5,False,38.1,https://www.plazavea.com.pe/salchicha-vienesa-ahumada-casa-europa-paquete-250g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
chorizo-parrillero-otto-kunz-400g-20099145,Chorizo Parrillero OTTO KUNZ 400g,OTTO KUNZ,quesos-fiambres,13.9,16.2,False,14.2,https://www.plazavea.com.pe/chorizo-parrillero-otto-kunz-400g-20099145/p,https://plazavea.vteximg.com.br/arquivos/ids/36159946-184-184/20099145.jpg?v=639251919021630000,2026-09-16 21:19:47
queso-crema-philadelphia-soft-original-pote-150g,Queso Crema PHILADELPHIA Soft Original Paquete...,PHILADELPHIA,quesos-fiambres,11.5,11.5,True,0.0,https://www.plazavea.com.pe/queso-crema-philadelphia-soft-original-pote-150g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-estados_unidos.png,2026-09-16 21:19:47
queso-crema-philadelphia-soft-light-pote-150g,Queso Crema PHILADELPHIA Soft Light Paquete 15...,PHILADELPHIA,quesos-fiambres,11.5,11.5,False,0.0,https://www.plazavea.com.pe/queso-crema-philadelphia-soft-light-pote-150g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-estados_unidos.png,2026-09-16 21:19:47
queso-cremoso-rectangular-laive-sachet-227g,Queso Cremoso Rectangular LAIVE Paquete 227g,LAIVE,quesos-fiambres,9.9,12.5,False,20.8,https://www.plazavea.com.pe/queso-cremoso-rectangular-laive-sachet-227g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
queso-cheddar-laive-paquete-227g,Queso Cheddar LAIVE Paquete 227g,LAIVE,quesos-fiambres,9.9,11.9,True,16.81,https://www.plazavea.com.pe/queso-cheddar-laive-paquete-227g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
queso-edam-laive-paquete-180g,Queso Edam LAIVE Paquete 180g,LAIVE,quesos-fiambres,10.9,12.9,False,15.5,https://www.plazavea.com.pe/queso-edam-laive-paquete-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:47
queso-mozzarella-light-laive-sbelt-paquete-250g,Queso Mozzarella Light LAIVE Sbelt Paquete 250...,LAIVE,quesos-fiambres,13.5,13.5,False,0.0,https://www.plazavea.com.pe/queso-mozzarella-light-laive-sbelt-paquete-250g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
queso-parmesano-gloria-cuna-bolsa-200g-20571312,Queso Parmesano GLORIA Cuña Bolsa 200g,GLORIA,quesos-fiambres,22.9,22.9,False,0.0,https://www.plazavea.com.pe/queso-parmesano-gloria-cuna-bolsa-200g-20571312/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
queso-fundido-natural-gloria-paquete-136g,Queso Fundido Natural GLORIA Paquete 136g,GLORIA,quesos-fiambres,6.2,6.2,False,0.0,https://www.plazavea.com.pe/queso-fundido-natural-gloria-paquete-136g/p,https://vivanda.vteximg.com.br/arquivos/Sodio_saturadas.png?v=123,2026-09-16 21:19:48
queso-edam-laminado-bells-frescos-paquete-250g,Queso Edam en Tajadas BELL'S FRESCOS Paquete 2...,BELL'S FRESCOS,quesos-fiambres,12.9,12.9,True,0.0,https://www.plazavea.com.pe/queso-edam-laminado-bells-frescos-paquete-250g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-chile.png,2026-09-16 21:19:48
queso-mozzarella-en-tajadas-bells-paquete-440g,Queso Mozzarella en Tajadas BELL'S Paquete 440...,BELL'S FRESCOS,quesos-fiambres,19.5,19.5,False,0.0,https://www.plazavea.com.pe/queso-mozzarella-en-tajadas-bells-paquete-440g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-argentina.png,2026-09-16 21:19:48
queso-parmesano-rallado-braedt-doypack-200g,Queso Parmesano Rallado BRAEDT Doypack 200g,BRAEDT,quesos-fiambres,14.19,18.9,False,24.92,https://www.plazavea.com.pe/queso-parmesano-rallado-braedt-doypack-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-alemania.png,2026-09-16 21:19:48
chorizo-miel-de-maple-oregon-foods-bolsa-400g,Chorizo Miel de Maple OREGON FOODS Bolsa 400g,OREGON FOODS,quesos-fiambres,19.9,19.9,False,0.0,https://www.plazavea.com.pe/chorizo-miel-de-maple-oregon-foods-bolsa-400g/p,https://plazavea.vteximg.com.br/arquivos/ids/34369073-184-184/20506110.jpg?v=639125099913500000,2026-09-16 21:19:48
queso-paria-gloria-bolsa-500g,Queso Paria GLORIA Paquete 500g,GLORIA,quesos-fiambres,26.0,32.5,False,20.0,https://www.plazavea.com.pe/queso-paria-gloria-bolsa-500g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
queso-mozarella-en-tajadas-laive-paquete-180g,Queso Mozarella en Tajadas LAIVE Paquete 180g,LAIVE,quesos-fiambres,10.9,13.1,False,16.79,https://www.plazavea.com.pe/queso-mozarella-en-tajadas-laive-paquete-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
tocineta-premium-oregon-foods-paquete-200g,Tocineta Premium OREGON FOODS Paquete 200g,OREGON FOODS,quesos-fiambres,13.9,13.9,False,0.0,https://www.plazavea.com.pe/tocineta-premium-oregon-foods-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
jamon-ingles-oregon-foods-paquete-200g,Jamón Inglés OREGON FOODS Paquete 200g,OREGON FOODS,quesos-fiambres,15.5,15.5,False,0.0,https://www.plazavea.com.pe/jamon-ingles-oregon-foods-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
pack-mixto-braedt-jamon-yorkqueso-gouda-340g,Pack Mixto BRAEDT Jamón York + Queso Gouda 340...,BRAEDT,quesos-fiambres,15.9,15.9,False,0.0,https://www.plazavea.com.pe/pack-mixto-braedt-jamon-yorkqueso-gouda-340g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
queso-mozzarella-braedt-tamano-familiar-paquete-440g,Queso Mozzarella BRAEDT Tamaño Familiar Paquet...,BRAEDT,quesos-fiambres,20.6,23.5,False,12.34,https://www.plazavea.com.pe/queso-mozzarella-braedt-tamano-familiar-paquete-440g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-alemania.png,2026-09-16 21:19:48
jamon-casa-europa-pechuga-de-pavo-bolsa-200g,Jamón CASA EUROPA Pechuga de Pavo Bolsa 200g,CASA EUROPA,quesos-fiambres,16.9,16.9,False,0.0,https://www.plazavea.com.pe/jamon-casa-europa-pechuga-de-pavo-bolsa-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
pack-jamon-pizzeroqueso-edam-paquete-340g,Pack Jamón Pizzero + Queso EDAM Paquete 340g,SALCHICHERÍA ALEMANA,quesos-fiambres,12.9,14.5,False,11.03,https://www.plazavea.com.pe/pack-jamon-pizzeroqueso-edam-paquete-340g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
queso-mozzarella-ralla-delice-paquete-200g,Queso Mozzarella Rallada DELICE Paquete 200g,DELICE,quesos-fiambres,15.5,15.5,False,0.0,https://www.plazavea.com.pe/queso-mozzarella-ralla-delice-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
jamonada-de-pollo-braedt-paquete-180g,Jamonada de Pollo BRAEDT Paquete 180g,BRAEDT,quesos-fiambres,4.9,4.9,False,0.0,https://www.plazavea.com.pe/jamonada-de-pollo-braedt-paquete-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
jamonada-polaca-otto-kunz-paquete-180g,Jamonada Polaca OTTO KUNZ Paquete 180g,OTTO KUNZ,quesos-fiambres,7.5,7.9,True,5.06,https://www.plazavea.com.pe/jamonada-polaca-otto-kunz-paquete-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
chicharron-de-prensa-otto-kunz-paquete-180g,Chicharrón de Prensa OTTO KUNZ Paquete 180g,OTTO KUNZ,quesos-fiambres,6.8,7.9,False,13.92,https://www.plazavea.com.pe/chicharron-de-prensa-otto-kunz-paquete-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
aceituna-negra-sin-pepa-bells-taper-260g,Aceituna Negra sin Pepa BELL'S Táper 260g,BELL'S FRESCOS,quesos-fiambres,12.4,12.4,False,0.0,https://www.plazavea.com.pe/aceituna-negra-sin-pepa-bells-taper-260g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
frankfurter-kilometrico-braedt-display-500g,Frankfurter Kilométrico BRAEDT Paquete 500g,BRAEDT,quesos-fiambres,15.5,16.5,False,6.06,https://www.plazavea.com.pe/frankfurter-kilometrico-braedt-display-500g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
palitos-de-queso-mozzarella-delice-bolsa-180g,Palitos de Queso Mozzarella DELICE Paquete 180...,DELICE,quesos-fiambres,13.4,13.9,False,3.6,https://www.plazavea.com.pe/palitos-de-queso-mozzarella-delice-bolsa-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
tocino-ahumado-otto-kunz-paquete-150g,Tocino Ahumado OTTO KUNZ Paquete 150g,OTTO KUNZ,quesos-fiambres,11.1,13.9,False,20.14,https://www.plazavea.com.pe/tocino-ahumado-otto-kunz-paquete-150g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
tabla-piqueo-tradicional-bell-s,Tabla Piqueo Tradicional BELL´S,BELL'S FRESCOS,quesos-fiambres,13.9,15.9,False,12.58,https://www.plazavea.com.pe/tabla-piqueo-tradicional-bell-s/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
queso-parmesano-rallado-laive-frasco-226g,Queso Parmesano Rallado LAIVE Frasco 226g,LAIVE,quesos-fiambres,25.9,28.9,False,10.38,https://www.plazavea.com.pe/queso-parmesano-rallado-laive-frasco-226g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
pack-jamon-sandwich-queso-edam-san-fernando-bolsa-338g,Pack Jamón Sándwich + Queso Edam SAN FERNANDO ...,SAN FERNANDO,quesos-fiambres,13.9,14.9,False,6.71,https://www.plazavea.com.pe/pack-jamon-sandwich-queso-edam-san-fernando-bolsa-338g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
queso-edam-gloria-paquete-500g,Queso Edam GLORIA Paquete 500g,GLORIA,quesos-fiambres,24.8,24.8,False,0.0,https://www.plazavea.com.pe/queso-edam-gloria-paquete-500g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
tocino-ahumado-braedt-paquete-200g,Tocino Ahumado BRAEDT Paquete 200g,BRAEDT,quesos-fiambres,12.7,15.9,False,20.13,https://www.plazavea.com.pe/tocino-ahumado-braedt-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
queso-paria-gloria-en-tajadas-paquete-180g,Queso Paria GLORIA en Tajadas Paquete 180g,GLORIA,quesos-fiambres,13.9,13.9,False,0.0,https://www.plazavea.com.pe/queso-paria-gloria-en-tajadas-paquete-180g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
jamon-de-pavo-braedt-paquete-200g,Jamón de Pavo BRAEDT Paquete 200g,BRAEDT,quesos-fiambres,12.9,13.5,False,4.44,https://www.plazavea.com.pe/jamon-de-pavo-braedt-paquete-200g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
hot-dog-ahumado-de-pollo-san-fernando-paquete-440g,Hot Dog Ahumado de Pollo SAN FERNANDO Paquete ...,SAN FERNANDO,quesos-fiambres,8.5,10.0,False,15.0,https://www.plazavea.com.pe/hot-dog-ahumado-de-pollo-san-fernando-paquete-440g/p,https://plazavea.vteximg.com.br/arquivos/origin-country-peru.png,2026-09-16 21:19:48
